"uacr_mg_g","log_uacr","predicted_tt4","se","ci_low","ci_high","p_overall","p_nonlinearity","n_model"
9.68566051119897,2.27064649393452,7.40447458871129,0.111793586754776,7.18535915867193,7.62359001875065,0.0046288706909146,0.518322406828688,6487
9.88014171672627,2.29052685545511,7.40473926789949,0.111793586754776,7.18562383786013,7.62385469793885,0.0046288706909146,0.518322406828688,6487
10.0785279671661,2.31040721697571,7.40504262512635,0.111793586754776,7.18592719508699,7.62415805516571,0.0046288706909146,0.518322406828688,6487
10.2808976730554,2.3302875784963,7.40538430938383,0.111793586754776,7.18626887934447,7.62449973942319,0.0046288706909146,0.518322406828688,6487
10.4873308193593,2.3501679400169,7.4057639696639,0.111793586754776,7.18664853962454,7.62487939970326,0.0046288706909146,0.518322406828688,6487
10.6979089970844,2.37004830153749,7.40618125495851,0.111793586754776,7.18706582491914,7.62529668499787,0.0046288706909146,0.518322406828688,6487
10.912715435527,2.38992866305809,7.40663581425961,0.111793586754776,7.18752038422025,7.62575124429898,0.0046288706909146,0.518322406828688,6487
11.1318350351685,2.40980902457868,7.40712729655919,0.111793586754776,7.18801186651983,7.62624272659855,0.0046288706909146,0.518322406828688,6487
11.3553544012321,2.42968938609928,7.40765535084919,0.111793586754776,7.18853992080982,7.62677078088855,0.0046288706909146,0.518322406828688,6487
11.5833618779125,2.44956974761987,7.40821962612157,0.111793586754776,7.18910419608221,7.62733505616093,0.0046288706909146,0.518322406828688,6487
11.8159475832932,2.46945010914047,7.40881977136829,0.111793586754776,7.18970434132893,7.62793520140765,0.0046288706909146,0.518322406828688,6487
12.0532034449652,2.48933047066106,7.40945543558132,0.111793586754776,7.19034000554196,7.62857086562069,0.0046288706909146,0.518322406828688,6487
12.2952232363601,2.50921083218166,7.41012626775262,0.111793586754776,7.19101083771326,7.62924169779198,0.0046288706909146,0.518322406828688,6487
12.542102613814,2.52909119370225,7.41083191687414,0.111793586754776,7.19171648683478,7.6299473469135,0.0046288706909146,0.518322406828688,6487
12.7939391543743,2.54897155522285,7.41157203193785,0.111793586754776,7.19245660189849,7.63068746197721,0.0046288706909146,0.518322406828688,6487
13.0508323943664,2.56885191674344,7.4123462619357,0.111793586754776,7.19323083189634,7.63146169197506,0.0046288706909146,0.518322406828688,6487
13.3128838687347,2.58873227826404,7.41315425585967,0.111793586754776,7.1940388258203,7.63226968589903,0.0046288706909146,0.518322406828688,6487
13.5801971511735,2.60861263978463,7.4139956627017,0.111793586754776,7.19488023266233,7.63311109274106,0.0046288706909146,0.518322406828688,6487
13.8528778950634,2.62849300130523,7.41487013145375,0.111793586754776,7.19575470141439,7.63398556149311,0.0046288706909146,0.518322406828688,6487
14.1310338752301,2.64837336282582,7.4157773111078,0.111793586754776,7.19666188106844,7.63489274114716,0.0046288706909146,0.518322406828688,6487
14.4147750305415,2.66825372434642,7.41671685065579,0.111793586754776,7.19760142061643,7.63583228069515,0.0046288706909146,0.518322406828688,6487
14.7042135073603,2.68813408586702,7.4176883990897,0.111793586754776,7.19857296905033,7.63680382912906,0.0046288706909146,0.518322406828688,6487
14.9994637038684,2.70801444738761,7.41869160540147,0.111793586754776,7.19957617536211,7.63780703544083,0.0046288706909146,0.518322406828688,6487
15.3006423152825,2.72789480890821,7.41972611858307,0.111793586754776,7.20061068854371,7.63884154862243,0.0046288706909146,0.518322406828688,6487
15.6078683799765,2.7477751704288,7.42079158762646,0.111793586754776,7.2016761575871,7.63990701766582,0.0046288706909146,0.518322406828688,6487
15.9212633265307,2.7676555319494,7.42188766152361,0.111793586754776,7.20277223148425,7.64100309156297,0.0046288706909146,0.518322406828688,6487
16.2409510217251,2.78753589346999,7.42301398926646,0.111793586754776,7.2038985592271,7.64212941930582,0.0046288706909146,0.518322406828688,6487
16.5670578194973,2.80741625499059,7.42417021984699,0.111793586754776,7.20505478980763,7.64328564988635,0.0046288706909146,0.518322406828688,6487
16.899712610882,2.82729661651118,7.42535600225715,0.111793586754776,7.20624057221779,7.64447143229651,0.0046288706909146,0.518322406828688,6487
17.2390468749551,2.84717697803178,7.4265709854889,0.111793586754776,7.20745555544954,7.64568641552826,0.0046288706909146,0.518322406828688,6487
17.5851947307989,2.86705733955237,7.4278148185342,0.111793586754776,7.20869938849484,7.64693024857356,0.0046288706909146,0.518322406828688,6487
17.9382929905122,2.88693770107297,7.42908715038502,0.111793586754776,7.20997172034566,7.64820258042438,0.0046288706909146,0.518322406828688,6487
18.2984812132837,2.90681806259356,7.43038763003331,0.111793586754776,7.21127219999395,7.64950306007267,0.0046288706909146,0.518322406828688,6487
18.6659017605518,2.92669842411416,7.43171590647103,0.111793586754776,7.21260047643167,7.6508313365104,0.0046288706909146,0.518322406828688,6487
19.0406998522719,2.94657878563475,7.43307162869015,0.111793586754776,7.21395619865079,7.65218705872951,0.0046288706909146,0.518322406828688,6487
19.4230236243132,2.96645914715535,7.43445444568263,0.111793586754776,7.21533901564327,7.65356987572199,0.0046288706909146,0.518322406828688,6487
19.8130241870084,2.98633950867594,7.43586400644042,0.111793586754776,7.21674857640106,7.65497943647978,0.0046288706909146,0.518322406828688,6487
20.2108556848784,3.00621987019654,7.43729995995548,0.111793586754776,7.21818452991612,7.65641538999485,0.0046288706909146,0.518322406828688,6487
20.6166753575573,3.02610023171713,7.43876195521979,0.111793586754776,7.21964652518043,7.65787738525915,0.0046288706909146,0.518322406828688,6487
21.0306436019394,3.04598059323773,7.44024964122528,0.111793586754776,7.22113421118592,7.65936507126465,0.0046288706909146,0.518322406828688,6487
21.4529240355754,3.06586095475832,7.44176266696394,0.111793586754776,7.22264723692458,7.6608780970033,0.0046288706909146,0.518322406828688,6487
21.8836835613404,3.08574131627892,7.44330068142771,0.111793586754776,7.22418525138835,7.66241611146707,0.0046288706909146,0.518322406828688,6487
